StationID,MasterID,Latitude,Longitude,COMID
515RCOARx,515RCOARx,39.13558,-121.07707,15012553
515WCKRxx,515WCKRxx,39.13504,-121.08205,15012555
515YRMxxx,515YRMxxx,39.17583,-121.52389,7981844
516CC0088,516CC0088,39.19388,-120.82888,14992273
516PS0014,516PS0014,39.18862,-120.94031,15014513
516PS0287,516PS0287,39.04512,-121.11639,15012853
516PS0324,516PS0324,39.10857,-121.29182,15012649
516PS0516,516PS0516,39.02439,-121.2308,15012905
516PS0543,516PS0543,39.09774,-121.11078,15012685
517CCPVDx,517CCPVDx,39.19806,-121.16944,8061295
517CE0287,517CE0287,39.44527,-121.05138,8060547
517CYN098,517CYN098,39.59321,-120.96869,8058273
517FC1248,517FC1248,39.66106,-120.88932,8058013
517FCA046,517FCA046,39.46556,-120.96694,8063401
517FCA139,517FCA139,39.59861,-120.99778,8058193
517FCA222,517FCA222,39.3,-120.96889,8064197
517LCCAYB,517LCCAYB,39.59879,-120.51104,8058173
517PLC127,517PLC127,39.5847,-120.8103,8058251
517PLC130,517PLC130,39.59001,-120.80068,8058251
517PS0030,517PS0030,39.31812,-120.46052,8064075
517PS0039,517PS0039,39.50109,-121.28704,8056847
517PS0054,517PS0054,39.44571,-121.03343,8060533
517PS0061,517PS0061,39.68469,-120.74949,8059513
517PS0074,517PS0074,39.625,-120.72535,8058051
517PS0078,517PS0078,39.30137,-120.9978,8064195
517PS0132,517PS0132,39.29898,-121.30004,8060985
517PSC038,517PSC038,39.50235,-120.5271,8058663
517SED087,517SED087,39.47102,-120.92577,8063379
517SLT050,517SLT050,39.6919,-120.93829,8057807
517SMC266,517SMC266,39.61971,-120.61046,8058141
517WE0515,517WE0515,39.41396,-120.9804,8063597
517YBA082,517YBA082,39.35979,-120.78846,8063855
518BLR085,518BLR085,40.22892,-120.59968,8026202
518BTCASC,518BTCASC,40.18694,-121.30683,2772920
518CDS022,518CDS022,39.5271,-120.2894,8040879
518CE0015,518CE0015,39.99444,-120.92,8029352
518CE0034,518CE0034,39.65861,-121.21277,8037301
518CE0047,518CE0047,40.37611,-121.10416,2773542
518CE0114,518CE0114,40.05192,-121.20826,2773096
518CE0242,518CE0242,39.95055,-120.92083,8029738
518CE0338,518CE0338,39.76417,-120.83167,8040199
518CE0543,518CE0543,39.67555,-120.36777,8041881
518CE0575,518CE0575,39.60403,-120.41479,8040687
518CE0626,518CE0626,39.9675,-120.91527,8029548
518CE0879,518CE0879,40.08808,-120.90977,948020983
518CE0895,518CE0895,39.58337,-120.37028,948021032
518CHCANF,518CHCANF,39.7199,-121.4217,2775904
518CLD070,518CLD070,39.55977,-120.35435,8040831
518CPCRCR,518CPCRCR,40.0055,-121.271,2773146
518CR0909,518CR0909,40.00191,-121.26822,20294501
518FC1060,518FC1060,40.0259,-120.9641,8027284
518FC1350,518FC1350,40.11089,-121.1254,2772996
518FCA059,518FCA059,40.00191,-121.2682,20294501
518FCA075,518FCA075,39.90569,-121.04631,8028376
518FRE089,518FRE089,40.10716,-121.08107,2773010
518FRE097,518FRE097,40.34131,-121.31188,2772792
518FRE265,518FRE265,40.01132,-121.20888,8025256
518FRE277,518FRE277,40.00803,-121.19,8025254
518FRM117,518FRM117,39.86453,-120.76138,8039191
518GCGRRx,518GCGRRx,39.65625,-121.39967,2776026
518GHCCRB,518GHCCRB,39.96795,-120.91545,8029548
518GRCH36,518SED081,40.32943,-120.93121,2774294
518GZC001,518GZC001,39.89124,-121.29436,2775564
518GZCUPx,518GZCUPx,39.88909,-121.27873,2775510
518HGY101,518HGY101,40.1153,-120.64505,8026710
518INCATB,518INCATB,40.08461,-120.91632,948020983
518JSC273,518JSC273,39.76838,-120.68476,8041811
518KNCAWC,518KNCAWC,40.45011,-121.36707,2772588
518LCC105,518LCC105,39.86331,-120.16348,8039103
518LCC233,518LCC233,40.05695,-120.5726,8027032
518LST001,518LST001,39.57472,-121.13972,8037505
518LSTUPx,518LSTUPx,39.62472,-121.09028,8037329
518MCGRRx,518MCGRRx,39.6543,-121.39373,2776024
518MLC181,518MLC181,39.92723,-121.18121,2775342
518PS0001,518PS0001,39.71025,-121.37971,2775964
518PS0017,518PS0017,39.70612,-121.20361,8037191
518PS0029,518PS0029,40.06081,-120.62636,8027104
518PS0033,518PS0033,39.90841,-121.07188,8028358
518PS0045,518PS0045,40.00373,-120.93305,8027402
518PS0073,518PS0073,39.95945,-120.25449,8041647
518PS0089,518PS0089,39.9214,-120.4049,948020987
518PS0093,518PS0093,39.9982,-120.7378,8029316
518PS0113,518PS0113,40.0713,-121.2563,2773072
518PS0125,518PS0125,39.80922,-120.65636,8039815
518RCC169,518RCC169,39.98886,-120.56938,8029362
518RCNAPC,518RCNAPC,40.4002,-121.439,2772712
518SDCAHR,518SDCAHR,40.21188,-121.2724,948020220
518SED013,518SED013,40.19443,-121.28451,2772920
518SED015,518SED015,40.35374,-121.41227,2772754
518SED030,518SED030,40.36374,-121.30667,2772790
518SED079,518SED079,39.69851,-121.20457,8037193
518SED080,518SED080,39.64412,-121.14456,8037351
518SED081,518SED081,40.32936,-120.93149,2774294
518SED082,518SED082,39.74051,-120.70642,8040273
518SED085,518SED085,39.85483,-120.86241,8039419
518SED086,518SED086,39.80618,-121.04259,8036983
518SED089,518SED089,39.85234,-120.72634,8041695
518SED090,518SED090,39.94905,-121.01878,8028282
518SED091,518SED091,39.71162,-120.53464,8040367
518SED093,518SED093,40.15516,-120.95736,8026570
518SED104,518SED104,39.92843,-121.04507,8028320
518SNCABC,518SNCABC,39.6213,-120.193,8040619
518SPC134,518SPC134,39.68967,-120.51204,8041871
518WE0521,518WE0521,39.81211,-120.6814,8039609
518WLCBCP,518WLCBCP,40.05261,-120.3713,8027050
518WLCBWL,518WLCBWL,40.38537,-121.34084,2772782
518WLW073,518WLW073,39.85126,-121.18021,8036867
518YLCAFR,518YLCAFR,40.01207,-121.2475,2773598
519AC0001,519AC0001,38.625,-121.45556,15022679
519AC0002,519AC0002,38.63028,-121.41639,15022679
519AC0003,519AC0003,38.64111,-121.38222,15022679
519AC0004,519AC0004,38.64389,-121.35,15022615
519AC0005,519AC0005,38.66028,-121.33611,15022573
519AC0006,519AC0006,38.68333,-121.32528,15022491
519AC0008,519AC0008,38.68389,-121.29111,15022489
519AC0009,519AC0009,38.68417,-121.27583,15022465
519AC0010,519AC0010,38.68806,-121.26472,15024827
519AC001A,519AC001A,38.6213,-121.465,15022679
519ACDPPx,519ACDPPx,38.64194,-121.38167,15022679
519ADCAFB,519ADCAFB,38.63789,-121.1992,15022637
519ALCAFB,519ALCAFB,38.6375,-121.19852,15022637
519ARH193,519ARH193,38.89112,-121.2828,948021154
519ARHBxx,519ARHBxx,38.56806,-121.42222,948021144
519ARVAMR,519ARVAMR,38.86824,-121.35771,15034007
519CE0011,519CE0011,38.88388,-121.30527,948021154
519CE0019,519CE0019,38.68388,-121.31555,15022475
519CE0211,519CE0211,38.63569,-121.40368,15022679
519CE0243,519CE0243,38.51472,-121.415,15036577
519CE0339,519CE0339,38.49136,-121.45705,15040355
519CE0363,519CE0363,38.80396,-121.24258,15022233
519CE0531,519CE0531,38.70861,-121.40555,15022399
519CE0627,519CE0627,38.51751,-121.38918,15036527
519CE0651,519CE0651,38.795,-121.24805,15024787
519CE0691,519CE0691,38.7365,-121.28879,15024799
519CE0779,519CE0779,38.7339,-121.2699,15024809
519CE0787,519CE0787,38.67919,-121.44822,15022525
519CR0904,519CR0904,38.80836,-121.63521,7978069
519CR0912,519CR0912,38.57234,-121.35775,15024989
519DRCAER,519DRCAER,38.7592,-121.25557,948021140
519DRCAWA,519DRCAWA,38.73481,-121.3918,15022317
519DRCGRP,519DRCGRP,38.72992,-121.39809,15022325
519FCA004,519FCA004,38.67772,-121.44822,15022523
519FCA035,519FCA035,38.80836,-121.63521,7978069
519FCA067,519FCA067,38.57225,-121.35765,15024989
519KBC11A,519KBC11A,38.78071,-121.3552,15034447
519KBC16A,519KBC16A,38.77337,-121.3509,15034477
519KBC17A,519KBC17A,38.76761,-121.34759,15034611
519KBCR10,519KBCR10,38.78382,-121.35748,15034447
519KBCR11,519KBCR11,38.77529,-121.34203,15034465
519KBCR12,519KBCR12,38.76652,-121.33944,15034579
519KBCR14,519KBCR14,38.76482,-121.32569,15034579
519KBCR15,519KBCR15,38.76415,-121.3228,15034579
519KBCR16,519KBCR16,38.76321,-121.34216,15034611
519KBCR17,519KBCR17,38.75906,-121.33251,15034611
519MNRASR,519MNRASR,38.75896,-121.25594,948020581
519MRCMCR,519MRCMCR,38.54138,-121.27638,15036249
519MRCMDV,519MRCMDV,38.48083,-121.45833,15040355
519MRCSPK,519MRCSPK,38.51525,-121.41405,15036577
519MSCAFR,519MSCAFR,38.4964,-121.45159,15040355
519PGC08A,519PGC08A,38.79835,-121.3494,15034331
519PGC09A,519PGC09A,38.80153,-121.33631,15034319
519PGC22A,519PGC22A,38.77078,-121.30962,15034479
519PGCASB,519PGCASB,38.80226,-121.32945,15034319
519PGCR01,519PGCR01,38.80584,-121.30639,15034267
519PGCR02,519PGCR02,38.80235,-121.3295,15034319
519PGCR03,519PGCR03,38.80143,-121.33968,15034305
519PGCR04,519PGCR04,38.79484,-121.35876,15034353
519PGCR05,519PGCR05,38.81219,-121.42471,15034249
519PGCR06,519PGCR06,38.81289,-121.45128,15034255
519PGCR07,519PGCR07,38.80861,-121.49616,15038823
519PGCR08,519PGCR08,38.80276,-121.33842,15034299
519PGCR09,519PGCR09,38.80407,-121.32832,15034319
519PGCR18,519PGCR18,38.7947,-121.34605,15034411
519PGCR19,519PGCR19,38.79047,-121.33415,15034411
519PGCR20,519PGCR20,38.77,-121.3135,15034479
519PGCR21,519PGCR21,38.76932,-121.29945,15034481
519PGCR22,519PGCR22,38.76616,-121.2835,15034509
519PS0002,519PS0002,38.65573,-121.38781,15022587
519PS0134,519PS0134,38.48281,-121.39559,15040375
519PS0194,519PS0194,38.70415,-121.41779,15022523
519PS0198,519PS0198,38.46242,-121.31073,15040775
519PS0253,519PS0253,38.68051,-121.32739,15022491
519PS0278,519PS0278,38.47667,-121.29118,15040415
519PS0290,519PS0290,38.41687,-121.36357,15040999
519PS0305,519PS0305,38.47788,-121.42885,15040375
519PS0322,519PS0322,38.71708,-121.24047,15022405
519PS0340,519PS0340,38.75471,-121.23614,15022285
519PS0390,519PS0390,38.48157,-121.40334,15040375
519PS0402,519PS0402,38.7987,-121.3479,15034331
519PS0449,519PS0449,38.68543,-121.44155,15022523
519PS0450,519PS0450,38.73351,-121.3948,15022317
519PS0514,519PS0514,38.7338,-121.2761,15022315
519PS0534,519PS0534,38.6038,-121.4126,15022723
519PS0561,519PS0561,38.4595,-121.4307,15040511
519PS0578,519PS0578,38.775,-121.2538,15024787
519PS0646,519PS0646,38.51449,-121.4101,15036577
519SCRAMR,519SCRAMR,38.75998,-121.25744,948021140
519SED001,519SED001,38.8106,-121.4799,15038823
519SED002,519SED002,38.8121,-121.4766,15038823
519SED003,519SED003,38.8127,-121.466,15034255
519SED004,519SED004,38.8124,-121.4499,15034255
519SED005,519SED005,38.8119,-121.4247,15034249
519SED006,519SED006,38.8092,-121.4093,15034345
519SED007,519SED007,38.8087,-121.409,15034345
519SED008,519SED008,38.7949,-121.3728,15034359
519SED009,519SED009,38.7964,-121.357,15034353
519SED010,519SED010,38.7988,-121.3474,15034331
519SED011,519SED011,38.801,-121.3411,15034305
519SED012,519SED012,38.8032,-121.3333,15034319
519SED013,519SED013,38.8026,-121.3296,15034319
519SED014,519SED014,38.8058,-121.3064,15034267
519SED015,519SED015,38.7911,-121.3631,15034373
519SED016,519SED016,38.7907,-121.3347,15034411
519SED017,519SED017,38.7719,-121.3503,15034477
519SED018,519SED018,38.7705,-121.3467,15034579
519SED019,519SED019,38.7659,-121.3329,15034579
519SED020,519SED020,38.766,-121.3282,15034579
519SED021,519SED021,38.7762,-121.3279,15034479
519SED022,519SED022,38.7679,-121.3461,15034611
519SED023,519SED023,38.7633,-121.3408,15034611
519SED024,519SED024,38.771,-121.3087,15034479
519SHCOHR,519SHCOHR,38.67056,-120.77639,20196260
519WE0624,519WE0624,38.67552,-121.44613,15022523
520BKSMDR,520BKSMDR,39.40153,-122.22685,2847235
520BTCH99,520BTCH99,39.69639,-121.77668,1680023
520CC0354,520CC0354,39.48555,-121.72972,1682665
520CE0562,520CE0562,39.72083,-121.83833,948020728
520CE0699,520CE0699,39.48301,-122.17918,2846793
520CE0706,520CE0706,39.73305,-121.81333,948020727
520CLCANR,520CLCANR,39.58173,-121.69884,1678959
520CMCFSL,520CMCFSL,39.70729,-121.78534,1678523
520CR1010,520CR1010,39.50076,-121.99763,2845795
520DCDCRx,520DCDCRx,39.6798,-121.74228,948020731
520DCH191,520DCH191,39.61971,-121.63648,1678807
520FC1087,520FC1087,39.61321,-121.77937,1678799
520FC1108,520FC1108,39.40277,-122.17025,2847191
520GRCOSR,520GRCOSR,39.59336,-121.63958,1678937
520HCTH99,520HCTH99,39.6898,-121.77201,1678531
520PS0007,520PS0007,39.61993,-121.77531,1678799
520PS0054,520PS0054,39.51199,-121.88865,1679607
520PS0071,520PS0071,39.70008,-121.84953,1678539
520PS0135,520PS0135,39.647,-121.64203,1678663
520PS0199,520PS0199,39.71005,-121.73127,1680009
520PS0202,520PS0202,39.40272,-122.16531,2849683
520PS0455,520PS0455,39.70275,-121.77437,1680009
520SLCH20,520SLCH20,39.15079,-122.18117,2848531
520SPCH20,520SPCH20,39.14727,-122.17948,2849901
520SQCWGx,520SQCWGx,39.20374,-121.19025,8061265
520WCOARx,520WCOARx,39.15604,-121.07695,15012445
520WE1103,520WE1103,39.57528,-122.00068,2845773
521BCACxx,521BCACxx,39.78323,-121.65974,2770658
521BCBCxx,521BCBCxx,39.78187,-121.66011,2770658
521BCCHCx,521BCCHCx,40.10053,-121.49656,2769744
521BCDMRx,521BCDMRx,39.90889,-121.61836,2770154
521BCRBRx,521BCRBRx,39.76694,-121.67278,2770658
521BTCLBC,521BTCLBC,39.78641,-121.66049,2770658
521FCA170,521FCA170,40.07833,-121.56,2769334
521LCCBSR,521LCCBSR,39.8853,-121.65055,2770138
521PS0663,521PS0663,39.75879,-121.67642,2770658
521WE0747,521WE0747,39.71635,-121.63527,2770322
522CE0027,522CE0027,39.29111,-122.56027,7995173
522CE0231,522CE0231,39.39234,-122.54108,7994535
522FCA005,522FCA005,39.43944,-122.63556,7994263
522GSCBSC,522GSCBSC,39.7243,-122.7244,7991113
522MFSCMC,522MFSCMC,39.38014,-122.65053,7994631
522MFSCRB,522MFSCRB,39.37763,-122.65283,7994631
522PS0430,522PS0430,39.377,-122.6454,7994699
522PS0504,522PS0504,39.28087,-122.6249,7995245
522PS0643,522PS0643,39.37284,-122.61013,7994673
522WE0767,522WE0767,39.44212,-122.63613,7994263
523EDCNPK,523EDCNPK,40.0238,-122.5119,12068798
523PS0172,523PS0172,39.93522,-122.82906,7985789
523PS0222,523PS0222,39.85957,-122.63936,7986099
523PS0414,523PS0414,40.0267,-122.6491,7984215
523TMCATG,523TMCATG,39.85386,-122.66948,7986165
523WE0512,523WE0512,40.03521,-122.61094,7984215
524ACMFPW,524ACMFPW,40.26706,-121.77364,8021340
524BCSFPW,524BCSFPW,40.53306,-121.93056,2764520
524CLCR2x,524CLCR2x,40.58609,-122.55064,2782321
524PS0202,524PS0202,40.6905,-122.6402,2782657
524PS0342,524PS0342,40.16991,-122.67528,2800691
524PS0394,524PS0394,40.5856,-122.5513,2782321
524PS0650,524PS0650,40.54267,-122.58017,2782349
525SPIHZL,525SPIHZL,41.05378,-122.34249,7965057
525WE0755,525WE0755,41.33699,-122.40794,7964833
525WE0862,525WE0862,40.98044,-122.50729,7966059
526ASC237,526ASC237,41.20302,-120.86065,7930125
526CE0061,526CE0061,41.37638,-120.29388,7932053
526CE0317,526CE0317,41.3269,-120.24016,7932077
526CE0323,526CE0323,41.09151,-120.91255,7930597
526CE0341,526CE0341,40.87192,-121.8988,7952070
526CE0483,526CE0483,41.36111,-120.29861,7928709
526CE0565,526CE0565,40.81305,-121.93138,7952216
526CE0675,526CE0675,41.48166,-120.54166,7927451
526ESCAMC,526ESCAMC,41.1753,-120.2058,7930055
526FCA044,526FCA044,41.48963,-120.60455,948020862
526HTC065,526HTC065,40.7095,-121.42282,7952754
526HTC129,526HTC129,40.70991,-121.42319,7952754
526PNCAMF,526PNCAMF,41.36145,-120.28211,7928665
526PRS117,526PRS117,41.15743,-120.26225,7930205
526PS0072,526PS0072,41.13422,-120.80025,7930381
526PS0076,526PS0076,41.27448,-120.26295,7929215
526PS0220,526PS0220,41.00853,-121.65023,7948472
526PS0228,526PS0228,41.17933,-121.16253,7925595
526PS0344,526PS0344,41.42415,-121.00316,7926449
526PS0356,526PS0356,41.17609,-121.16285,7925595
526PS0396,526PS0396,41.37938,-120.40958,7928593
526PS0440,526PS0440,41.23067,-120.39894,7929585
526PS0472,526PS0472,41.44698,-120.50605,7927647
526PS0504,526PS0504,41.18096,-120.20967,7930047
526PS0756,526PS0756,41.19612,-120.98365,7930003
526PS0764,526PS0764,40.89409,-121.94602,7951986
526PS0808,526PS0808,41.49071,-120.79097,7927361
526PS0948,526PS0948,41.20806,-120.93283,7929909
526PS1036,526PS1036,41.55151,-120.45399,7923897
526PS1100,526PS1100,41.2915,-120.2495,7932109
526PS1144,526PS1144,41.0826,-120.3494,7930567
526PS1420,526PS1420,41.36567,-120.45832,7928707
526PS1496,526PS1496,41.44725,-120.5109,7927647
526PS1532,526PS1532,40.87166,-121.90069,7952070
526PSCBBL,526PSCBBL,41.16736,-120.30068,7930149
526PSCBLK,526PSCBLK,41.161,-120.2894,7930225
526RSH118,526RSH118,41.30003,-120.86127,7929123
526SED012,526SED012,40.87034,-121.68517,7952064
526SED017,526SED017,40.86044,-121.83826,7952102
526SED088,526SED088,41.23311,-120.3422,7929505
526SED100,526SED100,40.63042,-121.46529,7952346
526TRCBWC,526TRCBWC,41.43002,-121.008,7926449
526TRN109,526TRN109,41.44817,-121.03706,7925035
526WE0506,526WE0506,41.22948,-120.4049,7929585
526WE0744,526WE0744,40.81571,-121.72191,7952202
526WER123,526WER123,41.27361,-120.27,7929215
526WTCACT,526WTCACT,41.44264,-121.01538,7925033
527CE0093,527CE0093,41.74972,-120.29472,7918617
527PS0388,527PS0388,41.82541,-120.29449,7918127
527PS1156,527PS1156,41.9468,-120.2888,7918053
527PS1412,527PS1412,41.728,-120.33219,7918181
527SED084,527SED084,41.83232,-120.30053,7918127
531BRCJRD,531BRCJRD,38.15492,-121.13361,3953369
531CE0134,531CE0134,38.09871,-121.17595,3952869
531CE0214,531CE0214,38.04944,-121.34083,3953089
531CE0294,531CE0294,38.02843,-121.28345,3953109
531LGCCSR,531LGCCSR,38.38283,-121.17236,3951587
531LJCSRx,531LJCSRx,37.9201,-121.0269,2819530
531MMSEBR,531MMSEBR,38.04936,-121.01344,2975278
531PS0169,531PS0169,38.02988,-121.21822,2975408
531PS0365,531PS0365,37.91397,-121.07093,2819552
531PS0381,531PS0381,37.88121,-121.24903,2821670
531PS0429,531PS0429,37.85393,-121.17375,2819626
531PS0573,531PS0573,37.93,-121.2347,2821662
531Site14,531Site14,38.48611,-121.09694,3951199
531WE0992,531WE0992,38.2095,-121.36924,948040262
532CE0235,532CE0235,38.67805,-120.99027,20194994
532CPC238,532CPC238,38.68031,-120.41584,20194926
532CRM206,532CRM206,38.58446,-120.30649,20195504
532CRNFCC,532CRNFCC,38.65056,-120.40556,20195036
532FC1181,532FC1181,38.73232,-120.4784,20196232
532FC1271,532FC1271,38.58012,-119.88872,17053944
532FRS030,532FRS030,38.4158,-120.2498,17056280
532MKN078,532MKN078,38.60347,-120.43195,20195400
532PS0050,532PS0050,38.54084,-119.88857,17054008
532PS0062,532PS0062,38.67891,-120.66779,20194942
532PS0071,532PS0071,38.49027,-120.39647,17055582
532PTCAER,532PTCAER,38.51109,-120.33743,17053262
532SED004,532SED004,38.65122,-120.41054,20195036
532SED097,532SED097,38.56682,-120.44046,20195626
532SFC142,532SFC142,38.61333,-120.56131,20195324
532TGR001,532TGR001,38.4765,-120.45322,17055724
532TGRUPX,532TGRUPX,38.48525,-120.44688,17055650
532WE0760,532WE0760,38.57735,-120.54398,20196316
532WER222,532WER222,38.49611,-119.89388,17059026
533FC1043,533FC1043,38.18245,-120.70104,17066926
533SPILSA,533SPILSA,38.2758,-120.3361,17066288
533SPIUSA,533SPIUSA,38.3056,-120.2834,17066106
533WE0885,533WE0885,38.22008,-120.46985,17066668
534ANCACF,534SED001,38.40735,-119.79936,346373
534ARC279,534ARC279,38.40244,-119.8,346375
534BLC099,534BLC099,38.33228,-120.1001,342719
534BMC094,534BMC094,38.43023,-120.11905,342525
534CFSAIM,534CFSAIM,38.41626,-119.74242,346305
534CYCANB,534CYCANB,38.05578,-120.47697,344215
534DCC167,534DCC167,38.44072,-120.01115,342459
534MLC108,534MLC108,38.30057,-119.93488,346855
534PS0043,534PS0043,38.16445,-120.08842,343391
534PS0070,534PS0070,38.32643,-119.93868,346725
534PS0114,534PS0114,38.3883,-120.0616,342591
534RSCAGG,534RSCAGG,38.13193,-120.22041,343649
534SED001,534SED001,38.40735,-119.79936,346373
534SED107,534SED107,38.40272,-119.795,346375
534SPC227,534SPC227,38.2009,-120.24876,344927
534SR6xxx,534SR6xxx,37.85833,-120.63556,348545
534SRCFFC,534SRCFFC,38.366,-119.8692,347487
534WER219,534WER219,38.41833,-119.75138,346279
535CE0150,535CE0150,37.48315,-120.56493,2829096
535CE0494,535CE0494,37.6475,-120.80555,2823850
535CR0910,535CR0910,37.591,-121.1292,2820014
535FCA061,535FCA061,37.59659,-121.1288,2820014
535MER1xx,535MER1xx,37.36417,-120.85028,2833552
535MER2xx,535MER2xx,37.39528,-120.75139,2833552
535MER3xx,535MER3xx,37.42722,-120.67389,2833600
535MER4xx,535MER4xx,37.45389,-120.60944,2829148
535MER5xx,535MER5xx,37.46972,-120.50278,2833534
535MER6xx,535MER6xx,37.5175,-120.395,2824480
535PS0191,535PS0191,37.23375,-120.51952,19777327
535PS0221,535PS0221,37.63083,-120.98623,2823920
535PS0265,535PS0265,37.64451,-120.6902,2823880
535PS0431,535PS0431,37.21236,-120.31703,19777355
535PS0477,535PS0477,37.8188,-121.0644,2819686
535SR1xxx,535SR1xxx,37.742,-120.94015,2825952
535SR2xxx,535SR2xxx,37.77111,-120.86833,2826184
535SR3xxx,535SR3xxx,37.78556,-120.80139,2823328
535SR4xxx,535SR4xxx,37.80611,-120.72028,2823304
535SR5xxx,535SR5xxx,37.81861,-120.66722,2825826
535TR1xxx,535TR1xxx,37.60278,-121.13167,2819990
535TR2xxx,535TR2xxx,37.6125,-121.03833,2820002
535TR3xxx,535TR3xxx,37.62167,-120.95056,2823960
535TR4xxx,535TR4xxx,37.61806,-120.84917,2826250
535TR5xxx,535TR5xxx,37.635,-120.75889,2826350
535TR6xxx,535TR6xxx,37.63584,-120.61782,2823882
536CE0106,536CE0106,37.80166,-119.84722,17081919
536CE0330,536CE0330,38.03777,-120.08972,17074765
536CE0506,536CE0506,37.95416,-120.42416,17078033
536CHR001,536CHR001,37.973,-119.908,17081431
536CHR002,536CHR002,37.96822,-119.91395,17081431
536CHR003,536CHR003,37.96524,-119.91843,17081431
536CLR247,536CLR247,38.06351,-120.02017,17074637
536CLV004,536CLV004,37.97832,-120.05225,17077911
536CRC283,536CRC283,37.8949,-119.9536,17082139
536HLCBFM,536HLCBFM,38.04566,-120.09966,17074735
536LLCACR,536LLCACR,38.14049,-119.96303,17076301
536NFT019,536NFT019,38.1519,-120.0454,17074461
536PS0107,536PS0107,38.0457,-120.0238,17074709
536SED006,536SED006,37.90512,-119.9963,17081693
536SED108,536SED108,37.86869,-119.90423,17081781
536SPILJW,536SPILJW,37.95265,-119.99081,17081499
536SPIUJW,536SPIUJW,37.98193,-119.97487,17081327
536STR127,536STR127,37.80924,-119.96321,17081897
536TMR003,536TMR003,37.9944,-120.1926,17077849
536TRC119,536TRC119,38.11576,-120.00353,17074527
536WE0742,536WE0742,38.16542,-120.03472,17074461
536WER237,536WER237,37.87055,-119.23833,17082155
537ADCH41,537ADCH41,37.5803,-119.67833,21610265
537BLCABG,537BLCABG,37.70408,-119.97377,21609655
537BSCAWR,537BSCAWR,37.6212,-119.677,21610105
537CE0238,537CE0238,37.68457,-119.6853,21609905
537FCA009,537FCA009,37.68389,-119.53972,21609805
537GZCAMR,537GZCAMR,37.52509,-119.46551,21610533
537MDR255,537MDR255,37.66186,-119.91976,21609965
537PS0386,537PS0386,37.6605,-119.9948,21609893
537TYCAML,537TYCAML,37.7599,-119.529,21609379
537WE0503,537WE0503,37.68178,-119.5359,21609805
537WER236,537WER236,37.85305,-119.57388,21609171
538CE0622,538CE0622,37.4636,-119.9499,17099613
538WE1104,538WE1104,37.46309,-119.94873,17099613
539CCRARR,539CCRARR,37.26057,-119.9456,17100087
539CE0110,539CE0110,37.37722,-119.62222,17099831
539NDCACC,539NDCACC,37.42494,-119.59566,17099749
539PS0127,539PS0127,37.42787,-119.6613,17099787
539PS0146,539PS0146,37.19314,-119.81719,17100303
539SED010,539SED010,37.41099,-119.59513,17099747
539SED102,539SED102,37.40048,-119.62538,17099831
540BCA168,540BCA168,37.23381,-119.13583,17115433
540CDC136,540CDC136,37.39722,-119.00136,17114989
540CE0078,540CE0078,37.21916,-118.86111,17118689
540CE0590,540CE0590,37.22973,-119.49802,17115453
540CQCBBR,540CQCBBR,37.51273,-119.42497,17113025
540GNCBTC,540GNCBTC,37.56403,-119.31596,17112885
540MNCANF,540MNCANF,37.41303,-118.90795,17118243
540MNCASJ,540SED008,37.63977,-119.08796,17129825
540MNO024,540MNO024,37.41471,-118.91689,17118245
540MRC196,540MRC196,37.64089,-119.09463,17112759
540MSJ132,540MSJ132,37.59602,-119.09216,17112843
540PKC272,540PKC272,37.85436,-119.13909,20287374
540PS0008,540PS0008,37.2181,-119.21811,17116199
540PS0258,540PS0258,37.16506,-119.35303,17116225
540SDC212,540SDC212,37.32109,-119.49215,17115215
540SED003,540SED003,37.24245,-118.9477,17118619
540SED005,540SED005,37.24155,-119.24345,17116189
540SED008,540SED008,37.63977,-119.08796,17129825
540SED009,540SED009,37.46036,-119.41629,17114835
540SED105,540SED105,37.1944,-119.20839,17116209
540SED106,540SED106,37.64224,-119.08261,17112775
540SED114,540SED114,37.40073,-119.56684,17115031
540SJR001,540SJR001,37.27484,-118.96619,948040331
540SJRUPx,540SJRUPx,37.24207,-118.94267,17118629
540SSJ200,540SSJ200,37.32603,-119.01636,17116141
540WLW100,540WLW100,37.17178,-119.47849,17115637
541DPC1xx,541DPC1xx,37.54028,-121.11861,2820146
541DPC2xx,541DPC2xx,37.53417,-121.12944,2820146
541DPC3xx,541DPC3xx,37.52222,-121.14833,2820146
541DPC4xx,541DPC4xx,37.51194,-121.16056,2821814
541OC0001,541OC0001,37.41944,-121.0025,2827158
541OC0002,541OC0002,37.42,-121.00583,2827158
541OC0003,541OC0003,37.41306,-121.01639,2827158
541OC0004,541OC0004,37.40528,-121.02444,2827158
541OC0005,541OC0005,37.39833,-121.03389,2827158
541OC0006,541OC0006,37.38917,-121.04278,2827158
541OC0007,541OC0007,37.38306,-121.05,2827158
541OC0008,541OC0008,37.37694,-121.05861,2827158
541OC0009,541OC0009,37.36472,-121.0625,948040223
541OC0010,541OC0010,37.31889,-121.12167,2828012
541OSCHW5,541OSCHW5,37.32936,-121.10955,2828012
541PS0055,541PS0055,37.29825,-120.94811,19771435
541SS1xxx,541SS1xxx,37.24833,-120.85333,19777307
541SS2xxx,541SS2xxx,37.19972,-120.82583,948040357
541SS3xxx,541SS3xxx,37.15917,-120.81222,948040356
